1, 482.6
2, 477.4
3, 479.7
4, 479.2
5, 479.9
6, 476.1
7, 476.9
8, 478.5
9, 495.9
10, 490.3
11, 489.4
12, 502.4
13, 514.5
14, 492.1
15, 518.4
16, 557
17, 601.4
18, 581.1
19, 601.8
20, 692.2
21, 766.3
22, 750.2
23, 778.8
24, 849.8
25, 840.3
26, 1020.6
27, 1205.2
28, 1287.4
29, 1658.3
30, 1620.4
31, 1870.6
32, 2106.9
33, 2269.6
34, 2635.3
35, 2888.4
36, 3009.6
37, 3213.5
38, 3380.9
39, 3484.1
40, 3590.9
41, 3659.5
42, 3767.3
43, 3803.3
44, 3891.7
45, 3823.6
46, 3873.9
47, 3896.4
48, 3897.5
49, 3921.9
50, 3887.6
51, 3877.5
52, 3893.9
53, 3846.5
54, 3863.1
55, 3719.8
56, 3728.8
57, 3630.6
58, 3549.7
59, 3334.2
60, 3284
61, 3245.4
62, 3066.1
63, 3038.3
64, 2793.9
65, 2586.6
66, 2561.6
67, 2290.2
68, 2156.1
69, 2097.8
70, 1820.2
71, 1833.2
72, 1602.7
73, 1367.2
74, 1301.1
75, 1157.1
76, 1085.5
77, 964.4
78, 1016.3
79, 898.7
80, 747.8
81, 754.8
82, 727.1
83, 664.4
84, 641.1
85, 629.7
86, 612.4
87, 596.6
88, 548.5
89, 537.6
90, 519.7
91, 527.9
92, 534.3
93, 502.4
94, 500.4
95, 505.5
96, 503.1
97, 490
98, 496.9
99, 502.1
100, 490.4
101, 479.9
102, 481.5
103, 479.1
104, 485.1
105, 479.1
106, 481.2
107, 482.5
108, 490.4
